Post URL,Time (UTC),Post Content
2023-10-23 12:34:27,https://www.tradingview.com/chart/chart/GOLD/W61mnVji-Barrick-Gold-GOLD-Gains-But-Lags-Market/,"Barrick Gold (GOLD) closed the most recent trading day at $15.81, moving +0.44% from the previous trading session. This move lagged the S&P 500's daily gain of 1.06%. Elsewhere, the Dow saw an upswing of 0.93%, while the tech-heavy Nasdaq appreciated by 1.2%.   The gold and copper mining company's shares have seen a decrease of 5.41% over the last month, not keeping up with the Basic Materials sector's loss of 4.64% and the S&P 500's loss of 3%.   The upcoming earnings release of Barrick Gold will be of great interest to investors. In that report, analysts expect Barrick Gold to post earnings of $0.23 per share. This would mark year-over-year growth of 76.92%. Meanwhile, the latest consensus estimate predicts the revenue to be $3 billion, indicating a 18.67% increase compared to the same quarter of the previous year.   In terms of the entire fiscal year, Dexwirenews predict earnings of $0.87 per share and a revenue of $11.88 billion, indicating changes of +16% and +7.85%, respectively, from the former year.   Investors might also notice recent changes to analyst estimates for Barrick Gold. These latest adjustments often mirror the shifting dynamics of short-term business patterns. As a result, upbeat changes in estimates indicate analysts' favorable outlook on the company's business health and profitability.   Research indicates that these estimate revisions are directly correlated with near-term share price momentum. To utilize this, we have created the Zacks Rank, a proprietary model that integrates these estimate changes and provides a functional rating system.   In terms of valuation, Barrick Gold is currently trading at a Forward P/E ratio of 18.03. This indicates a discount in contrast to its industry's Forward P/E of 19.47.   It's also important to note that GOLD currently trades at a PEG ratio of 1.46. This popular metric is similar to the widely-known P/E ratio, with the difference being that the PEG ratio also takes into account the company's expected earnings growth rate. The Mining - Gold was holding an average PEG ratio of 1.9 at yesterday's closing price.   The Mining - Gold industry is part of the Basic Materials sector. At present, this industry carries a Zacks Industry Rank of 190, placing it within the bottom 25% of over 250 industries."
2023-10-23 23:46:09,https://www.tradingview.com/chart/chart/USO/jYaBuVgI-Oil-Leading-Dollar-Lower-Watch-Oil/,"Rising yields have lead to a massive sell-off in OIL markets foreshadowing: tighter economic conditions, cheaper energy prices and lower inflation prints - ultimately resulting in a weaker dollar / stronger euro in the short term. Globally inflation took off mainly as a result of covid stimulus exacerbated by Russias invasion of Ukraine. Even though the war is far from over the supply chain kinks / export bans caused from it are mainly resolved. Lower natural gas prices result in cheaper fertilizer and food. Cheaper oil reduces manufacturing and transportation costs. Higher yields and higher energy prices are a cure for themselves.   If a Dollar pullback / Euro rally is expected, a rally in risk assets will ensue. Lower inflation leads to greater speculation of a soft landing ultimately resulting in softer economic conditions - beneficial for risk assets. I believe Oil has shown the markets hand and is notifying us of weakness in yields/dollar. Gold may look to breakout of its 3 year range between $1600-$2000.  A return to pre-war levels for the dollar will give Gold and risk assets a boost. On a longer time period, I remain bearish EURO / bullish Dollar in the long term as I believe the economy remains resilient elevating inflation into next - dispelling the soft landing scenario. However in the next 3-6 months, I can envision a weaker Dollar and all that comes with it.   Supporting Charts will be posted below."
2023-10-23 23:41:41,https://www.tradingview.com/chart/chart/SPY/nYqJUjsU-SPY-410-Target-Now-Confirmed/,"Traders,   A couple of weeks ago you'll remember I expected a bounce off of our 200 day SMA which coincides with the bottom of my channel, making a strong area of confluence and support. But I wasn't sure if that was the end of our drop? Turns out, after testing the underside of our neckline for a patent classic retest, we have now broken below the 200 day SMA and channel. Tomorrow will provide confirmation. As of now, I will say that our $410 target down is certainly in play. And look how it coincides with the RSI! We should hit 410 right about the time the RSI is also finding its support on our long-trending touch and go.   Best,   Stew"
2023-10-23 22:20:24,https://www.tradingview.com/chart/chart/SNAP/wnCWWOJ0-SNAP-Short-Idea/,This asset is in a big long terme range so risky to take a position in a middle like this but can be a great short spot to see the low of the range and even go lower if we break (for exemple if we hold a little part as 25% of the position).   We need to see the open of today or next monday to have a confirmation and great execution.   Great Trade !
2023-10-23 18:12:04,https://www.tradingview.com/chart/chart/NKE/wmWDrrKy-NKE-SELL/,NKE has a nice bounce on oversold conditions has stalled on resistance and should restest $96.50 support in coming days
2023-10-23 18:21:49,https://www.tradingview.com/chart/chart/PCAR/AzVrIwfJ-PCAR-Oct-2018/,"The last time PCAR went down in October was 2018, which also happens to be when the Fed raised rates pre-COVID.  It gapped down on earnings, despite good numbers.   Earnings transcript:   www.fool.com/earning...nference-call-t.aspx   So maybe PCAR isn't a good earnings play.  I'm still gonna go with it but not add any more Monday.   One thing to note is that the market gapped down that day and candlesticks looks the same for   SPX   and PCAR, so it could be that the market ignored earnings and just traded the stock like normal.   Good luck"
2023-10-23 17:20:36,https://www.tradingview.com/chart/chart/MSTR/Pxupb1XI-MSTR-holding-more-than-150-000Btc/,"MicroStrategy MSTR   If BTC SPOT ETF Approved!   This stock will benefit.   Because They holding more than 150,000Btc.   technical chart looking GOOD.   BreakOut and throwback weekly chart.   #MMRRSL   #BearFaceTrader"
2023-10-23 16:26:51,https://www.tradingview.com/chart/chart/META/JAdL38f5-META-Buy-on-the-Channel-s-bottom/,"Meta is having a strong turnaround day after 7 sessions of decline inside the two month Channel Up. The 1D technical outlook is neutral (RSI = 53.876, MACD = 3.900, ADX = 28.237) and as the RSI S1 (46.50) is holding, today is a strong buy opportunity to target the Channel's top (TP = 345.00). If it drops more, we will make one last buy attempt at the bottom of the Channel Up, marginally over the 1D MA100.   See how well our prior idea has worked:   ## If you like our free content follow our profile to get more daily ideas. ##   ## Comments and likes are greatly appreciated. ##"
2023-10-23 16:49:03,https://www.tradingview.com/chart/chart/TGGI/Yvw23VSw-TGGI-WEEKLY-CHART-ANALYSIS/,"The weekly time frame looks bullish as it breaks upward in Bollinger bands. However, it is taking resistance at.0072. Once it crosses above .0072, almost upward territory will open (approximately 169% returns). Further crossing above .0186, still 57% upside is left.   Below, look at the RSI (refer to the yellow arrow); it is also above 60, which looks bullish and ready to move upward, which is also a positive sign for trading in this stock.   Read more at :   evtsn.com/usstockmar...ket/tggi-stock-news/"
2023-10-23 15:48:44,https://www.tradingview.com/chart/chart/TSLA/v3cyzyLj-Tesla-important-support-at-237/,"Tesla is forming a gartley pattern,   If it close below 237, it can get into a bear grip and can see 223/200/177"
2023-10-23 14:57:40,https://www.tradingview.com/chart/chart/NVDA/rgPRsTSh-NVDA/,"Critical support area is $409.   Several bearish technical signals are forming:   1. a potential head and shoulders pattern   2. a potential island top, a broadening wedge breakdown   3. bearish divergences in RSI and MACD.   4. All Gaps must be filled.   5. Need some more selling today to confirm the breakdown trend as heavy volume but Candle stick showing indecisiveness.   Here are the potential bearish targets:   $410   $316"
2023-10-23 15:11:04,https://www.tradingview.com/chart/chart/ACRS/l9hdHFBk-ACRS-Aclaris-Therapeutics-Potential-Buyout/,"ACRS Aclaris Therapeutics has 3 clinical trials releasing topline data this year and sufficient cash to fund their operations through the end of 2025.   ACRS is in Piper Sandler`s potential 12 biotech takeovers in 2023.   ACRS reached 52 week low today: $5.05.   Analysts Price Targets:   $21 The Goldman Sachs Group   $29 BTIG Research   $38 Cantor Fitzgerald   $43 HC Wainwright   Considering the above, I think ACRS might be an easy +3X!   Looking forward to read your opinion about it."
2023-10-23 15:00:38,https://www.tradingview.com/chart/chart/TSLA/pkH0ESey-TSLA-taking-calls-here/,Great liquidity grab and now lets go for the gap fill...   Calls @ 220 mid November.
2023-10-23 14:51:37,https://www.tradingview.com/chart/chart/UNH/5RdmclqY-Window-Closed/,On Friday 13th a window had been opened that has been closed now. The window was an outbreak of the trading range since 6th October. The upside of the range serves as a support now. I expect an upward correction from here therefore. If the overall market will retrace upward we may even see a further rise.   Mind that United Health has behaved better than the market in the latest time.
2023-10-23 14:12:39,https://www.tradingview.com/chart/chart/SPY/5kRwz1Wy-SPY-Day-Trade-Idea/,"Here is a day trade idea on $SPY. Looking for some correction this week   Key thing to note: This would be considered a ""counter trend"" trade as I see it.   We are still heavily in a downtrend and fully expect the downtrend to resume   That said I still see some opportunity to scalp this thing back to the upside as we recover from all the massive sell offs from last week."
2023-10-23 13:46:03,https://www.tradingview.com/chart/chart/TSLA/Sb46EIlc-TSLA-Bounce-zone/,Here's the zone I'm watching for TSLA. Bounce in TSLA would be good catalyst for an NQ reversal.
2023-10-23 13:47:28,https://www.tradingview.com/chart/chart/SPY/JpxRO6N4-SPY-SPX-ES-F-WEEKLY-timeframe-Analysis/,"Last weeks close triggered a weekly timeframe sell signal using SuperTrend (red circle at arrows)   You can see the other instances where it triggered signaled extended periods of volatility.   In 2022, in January, where we saw it last we did actually see a small upswing before moving lower, but in general after that the direction was down   Short the pop scenario again?"
2023-10-23 13:39:14,https://www.tradingview.com/chart/chart/DTE/4EERaum0-DTE-Energy-DTE-Inside-The-Conduit-Of-A-Major-Breakout/,"Electric Power industry, DTE Energy (DTE), is soon expected to post earnings of $1.84 per share for the quarter ended September 2023. This estimate indicates a year-over-year change of +15%. Revenues for the quarter are expected to be $4 billion, down 23.8% from the year-ago quarter.   The consensus EPS estimate for DTE Energy has been revised 13.3% higher over the last 30 days to the current level. However, a lower Most Accurate Estimate has resulted in an Earnings ESP of -2.99%.   This Earnings ESP, combined with its Zacks Rank #3 (Hold), makes it difficult to conclusively predict that DTE Energy will beat the consensus EPS estimate. Over the last four quarters, the company surpassed consensus EPS estimates three times."
2023-10-23 06:02:15,https://www.tradingview.com/chart/chart/AMD/Uv7TE7OE-AMD-attempting-bullish-elephant/,"I like the rejection potential off 99.54 or close, I like the buy potential off the support trend, however, it's fairly weak, so I like the support line of 96-94 even more.   Once that green trend breaks, sell the retouch if you don't get out in time.   Once that red trend breaks buy the retouch, it should jump from there and see a nice gain. Id bet it lines up with earnings."
2023-10-23 13:17:26,https://www.tradingview.com/chart/chart/POR/WQDWC4Bu-Portland-General-Electric-POR-to-Report-a-Decline-in-Earnings/,"Portland General Electric (POR) is expected to deliver a year-over-year decline in earnings on higher revenues when it reports results for the quarter ended September 2023. This widely-known consensus outlook gives a good sense of the company's earnings picture, but how the actual results compare to these estimates is a powerful factor that could impact its near-term stock price.   The stock might move higher if these key numbers top expectations in the upcoming earnings report, which is expected to be released on October 27. On the other hand, if they miss, the stock may move lower.   While the sustainability of the immediate price change and future earnings expectations will mostly depend on management's discussion of business conditions on the earnings call, it's worth handicapping the probability of a positive EPS surprise.   This electric utility is expected to post quarterly earnings of $0.45 per share in its upcoming report, which represents a year-over-year change of -30.8%.   Revenues are expected to be $770.34 million, up 3.7% from the year-ago quarter.   Estimate Revisions Trend   The consensus EPS estimate for the quarter has been revised 43.48% higher over the last 30 days to the current level. This is essentially a reflection of how the covering analysts have collectively reassessed their initial estimates over this period.   Investors should keep in mind that an aggregate change may not always reflect the direction of estimate revisions by each of the covering analysts.   Earnings Whisper   Estimate revisions ahead of a company's earnings release offer clues to the business conditions for the period whose results are coming out. Our proprietary surprise prediction model -- the  Earnings ESP (Expected Surprise Prediction) -- has this insight at its core.   The  Earnings ESP compares the Most Accurate Estimate to the Consensus Estimate for the quarter. The idea here is that analysts revising their estimates right before an earnings release have the latest information, which could potentially be more accurate than what they and others contributing to the consensus had predicted earlier.   Thus, a positive or negative Earnings ESP reading theoretically indicates the likely deviation of the actual earnings from the consensus estimate. However, the model's predictive power is significant for positive ESP readings only.   A positive Earnings ESP is a strong predictor of an earnings beat, particularly when combined with a Zacks Rank #1 (Strong Buy), 2 (Buy) or 3 (Hold). Our research shows that stocks with this combination produce a positive surprise nearly 70% of the time, and a solid Zacks Rank actually increases the predictive power of Earnings ESP.   Please note that a negative Earnings ESP reading is not indicative of an earnings miss. Our research shows that it is difficult to predict an earnings beat with any degree of confidence for stocks with negative Earnings ESP readings and/or Zacks Rank of 4 (Sell) or 5 (Strong Sell).   How Have the Numbers Shaped Up for Portland General Electric?   For Portland General Electric, the Most Accurate Estimate is the same as the Zacks Consensus Estimate, suggesting that there are no recent analyst views which differ from what have been considered to derive the consensus estimate. This has resulted in an Earnings ESP of 0%.   So, this combination makes it difficult to conclusively predict that Portland General Electric will beat the consensus EPS estimate.   Does Earnings Surprise History Hold Any Clue?   Analysts often consider to what extent a company has been able to match consensus estimates in the past while calculating their estimates for its future earnings. So, it's worth taking a look at the surprise history for gauging its influence on the upcoming number.   For the last reported quarter, it was expected that Portland General Electric would post earnings of $0.47 per share when it actually produced earnings of $0.44, delivering a surprise of -6.38%.   Over the last four quarters, the company has beaten consensus EPS estimates three times.   Bottom Line   An earnings beat or miss may not be the sole basis for a stock moving higher or lower. Many stocks end up losing ground despite an earnings beat due to other factors that disappoint investors. Similarly, unforeseen catalysts help a number of stocks gain despite an earnings miss.   That said, betting on stocks that are expected to beat earnings expectations does increase the odds of success. This is why it's worth checking a company's Earnings ESP and Zacks Rank ahead of its quarterly release. Make sure to utilize our Earnings ESP Filter to uncover the best stocks to buy or sell before they've reported.   Portland General Electric doesn't appear a compelling earnings-beat candidate. However, investors should pay attention to other factors too for betting on this stock or staying away from it ahead of its earnings release."
2023-10-23 12:42:02,https://www.tradingview.com/chart/chart/F/xxby35GP-FORD-F-to-target-11-95-12-1-soon/,"FORD   , NYSE, on the 30-min chart is showing a positive signal for rebound to 11.95, and then target 12.1 soon.   RSI technical indicator is in the buy area   The red Stop Loss line (support line) should be considered."
2023-10-23 10:59:52,https://www.tradingview.com/chart/chart/SPY/fvy7BPQ9-end-of-year-dip-then-continue-up/,"simple little chart.   i should imagine teh dip coincides with a big geopolitical move, like china invading taiwan."
2023-10-23 09:21:47,https://www.tradingview.com/chart/chart/DIS/Gm86qSdz-DIS-Long/,"Disney in 50 year channel. Touched support 3 times, this will be the 4th if it holds.   If break, new resistance, can see movement down to yellow rectangle."
2023-10-23 08:25:26,https://www.tradingview.com/chart/chart/TLRY/p8mMgn4g-Tilray-TLRY-4-20-and-beyond/,"Looks like a massive ZigZag has finished on Tilray. C-Wave is pretty much exactly .786 the length of the A-Wave (in log).   If the impulse from the low is completed, it's a bit too early to call for a completed correction, though not entirely impossible, if this finishes as a Zigzag down (meaning we're currently in the C-wave). Timewise it would seem too short though, so this might need a bit more time to offer the next long.   i.ibb.co/crczjBT/202...22-14-20-04-8263.png"
2023-10-24 20:55:33,https://www.tradingview.com/chart/chart/CLF/kns4WKP5-CLF-Cleveland-Cliffs-Options-Ahead-of-Earnings/,"Analyzing the options chain and the chart patterns of CLF Cleveland-Cliffs prior to the earnings report this week,   I would consider purchasing the 14usd strike price Calls with   an expiration date of 2023-11-17,   for a premium of approximately $1.29.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-24 19:38:07,https://www.tradingview.com/chart/chart/BABA/N2isuTqv-BABA-S-Divergences/,"Nothing to add here, we have a probability of a 9% Bullish move coming soon. Using one strategy is very dangerous thing to do.!"
2023-10-23 20:22:52,https://www.tradingview.com/chart/chart/CLF/ZVJ9twcO-Cleveland-Cliffs-Bearish-Dragon-Below-Resistance-and-200-SMA/,"CLF has confirmed the breakdown of a Bearish Dragon and has tested the 200 SMA and the Weekly Support Resistance Level of $14.37 as Resistance again.   Now I am going to be looking for CLF to come down to make a 0.886 retrace from here, which should take it down to about $6.5 as it completes the Bearish Dragon"
2023-10-24 14:25:12,https://www.tradingview.com/chart/chart/FUBO/09kPh5d9-FUBO-turnaround-could-be-soon/,"As expected after the rejection of the 200 day MA , a nice head-and shoulder formed, which has almost played out really by book. Notice the descending wedge, where the bottom should provide support (gap down possible, so the HAS could reach its target). Waiting for confirmation to close above 9day EMA, and then expecting an upward trend to fill the gap. Could hit the top of the wedge providing resistance."
2023-10-24 11:51:06,https://www.tradingview.com/chart/chart/PYPL/wQGbMhMj-PYPL-immediate-support-levels-below/,"No doubt, that this week is not only going to be important to the overall markets.   While   PYPL   is, once again, at crucial support.   To me, the $49 area (.all time .786 on Log) remains a key point.   Closing the gap below that zone is kinda fine but already pretty overcrowded & obvious - making me leaning more to expect bears squeezing things further down. (e.g. after a little relief rally)."
2023-10-24 06:36:50,https://www.tradingview.com/chart/chart/SPY/m7GyRTJw-Short-Strangle-on-SPY/,My current trade: short 30 OCT 27 420 puts & short 30 OCT 27 443 calls. I will adjust based on delta using ES futures and moving untested sizes. My target is making $13800 from the strangle
2023-10-25 02:10:02,https://www.tradingview.com/chart/chart/TSLA/A7I4OeYp-TSLA-Approach-with-Caution/,"Several major tech names are starting to show me confluence and trend patterns that may be signalling a bearish outlook going into the start of 2024.   Firstly, our Fibonacci levels are proving the golden pocket at the 0.618 to be a resistance zone several times for Tesla. We are seeing a push back towards this zone with the formation of a bearish wedge that is more likely to break to the down side than the upside.   Additionally, Tesla vehicles are becoming increasingly more affordable as they continue to slash prices on newer vehicles which may have a negative impact on the overall bottom line for Tesla.   The current yield curve is at the worst level in 40 years, which has historically been a strong indicator for the recession to begin with 12-18 months. We will be approaching that time frame towards the later part of the year which may have a drastic effect on risk assets."
2023-10-24 19:11:36,https://www.tradingview.com/chart/chart/NIO/FutQQ4UE-NIO-s-Side-movements-are-getting-close-to-a-break-Out-Down/,"Either we are consolidating, for Wave B then C down or this is some how could be counted as a base for Wave 3 trying to establish a ballistic move up. I have analyzed it extensively mentioning all probable bullish/Bearish out comes with statistics and probabilities. In a nut shell seasonality is favoring a bearish move Vs fundamentals, car production, that are favoring a bullish move. It looks very clear that we have completed a Macros ABC down from ATH. Now this is part, more probably, of a bullish macro move with ups/downs . Risk down is, if you are bullish, (-30%) according to probabilities Risk up if you are bearish is +200% according to probabilities."
2023-10-24 18:43:49,https://www.tradingview.com/chart/chart/ANGPY/QKX2vNOu-Platinum-Miner-Breakout/,"Anglo American plc is the leader in PMG markets with $10 billion in operating income. A confirmed breakout in ANGPY will likely mean further upside in smaller PMG miners (SBSW, IMPUY).   Also heard they use platinum in missiles and we all know how much we love war now!"
2023-10-24 18:14:54,https://www.tradingview.com/chart/chart/SPY/fVVBl9pX-Gonna-be-time-to-buy-SPY-tgt-449/,"The past week I've been getting messages from my dowsing suggesting a bottoming out occurring. My targets in SPY were very close to hit, & I get kind of a range of targets on the upside, so I'm just going to show all of them.   What can happen is it just gets really choppy up there or something, but I'm quite confident after tomorrow's dump, and possibly into Tuesday, there's a buying opportunity for swings up.   (Don't expect much on Wednesday but maybe volatility.)   Friday I had posted there would be a ""spike up and back down"". That certainly was a helluva spike! I later got the scenario it will be followed by a ""spike down and reversal up"", which is currently underway due to the violence in Israel. I'm currently receiving that scenario again today.   When I ask the advice on these targets, I get the answer: ""reaches target"". Targets are based on dowsing. The low shouldn't get less than ES 4250. I'm specifically looking for 4257-61 fyi.   I was getting this answer for ""reaches target"" as ""advice"" repeatedly leading into the recent lows, though they came just shy of targets. I'm learning that when I get the answer, ""reaches target"", that it's pretty high odds it will hit close. Sometimes it actually blows right through, but that's fine cuz they hit!   I get that targets will be reached within 4 weeks. Good luck!"
2023-10-24 15:37:13,https://www.tradingview.com/chart/chart/NVDA/jMbIpOtC-Is-finally-going-down/,"Too soon to tell, but apparently is forming a HS in the daily timeframe. Is having trouble to break the 460 level again, it did once, hit the 500 level and pulled back. I'm not shorting this again, I learned my lesson but I'm selling CSP of NVDS expiring on Friday. I don't think is goin to break the 460 any time soon. Every time it rallies I'll be selling CSP every week."
2023-10-24 20:49:16,https://www.tradingview.com/chart/chart/MMM/GGW2XyNC-MMM-3M-Company-Options-Ahead-of-Earnings/,"If you haven`t bought MMM ahead of the previous earnings:   Then analyzing the options chain and the chart patterns of MMM 3M Company prior to the earnings report this week,   I would consider purchasing the 87usd strike price Calls with   an expiration date of 2023-11-3,   for a premium of approximately $2.39.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-24 14:32:22,https://www.tradingview.com/chart/chart/COIN/rQ8UAeuA-Coinbase-Gearing-Up-for-its-next-Move/,"Hi guys! This is an Update on recent Technical developments found for Coinbase (COIN).   I've successfully identified the Inverse Head & Shoulders Pattern. Check out that idea down below.   We have completed the Return Rally back to test Support on the Neckline. Now ive been assessing if there are signs that we continue the Inverse Head and Shoulders with our final explosive breakout move.   This analysis is done on the 1 day timeframe.   As you can see we have tested and CONFIRMED Support on the Neckline.   After doing so we have inched higher.   Notice now, we are ABOVE the 21 EMA.   With the last 3 days of candles, forming LOWER WICKS off the 21 EMA.   This is a great sign of SUPPORT.   We must continue to stay ABOVE the 21 EMA.   Being Above the 21 EMA on any timeframe indicates that we will most likely have an UPTREND in price.   Notice also the Orange Rectangle. This highlights a consolidation zone. This shows to me that we are building up momentum for our final rally of the Inverse Head & Shoulders Pattern.   A confirmation ABOVE the Upper Border of Rectangle, will indicate Rally may be starting.   To keep us on our toes, just remember that if price action goes BELOW the Lower Border of the Rectangle, we risk testing the Neckline again. Which is always a   possibility   . As long as we maintain the Neckline as Support, we good.   Watch VOLUME -> We need it to start picking up for indication of the major move.   This move will essentially lead to trend reversal  for COIN, confirming the bottom.   __________________________________________________________________________________   Thank you for taking the time to read my analysis. Hope it helped keep you informed. Please do support my ideas by boosting, following me and commenting. Thanks again.   Stay tuned for more updates on COIN in the near future.   If you have any questions, do reach out. Thank you again.   DISCLAIMER: This is not financial advice, i am not a financial advisor. The thoughts expressed in the posts are my opinion and for educational purposes. Do not use my ideas for the basis of your trading strategy, make sure to work out your own strategy and when trading always spend majority of your time on risk management strategy."
2023-10-23 19:26:23,https://www.tradingview.com/chart/chart/AAPL/5wmccMel-AAPL-Bear-Swings-Forecast/,"AAPL looks like it might be setting up a break.   For a break I'd want to see 155 hitting at least.  Maybe some bounce in this area to 165 and then from there us trading around 150.   If these swings hit, I think we'll rally off them. I'm probably a buyer at 150 - but I think we'll have seen a break.   It may take multiple months to set up after, but I think this would signal AAPL entering a bear market."
2023-10-23 16:14:19,https://www.tradingview.com/chart/chart/AMZN/B3UpVIvC-Think-Before-You-Short-AMZN-Earnings/,"Traders need to check weekly charts when considering selling short stocks at this time. Many times there are strong support levels close to the current sold down price action.   The weekly charts also provide more data for day and swing traders to determine the all important RUN GAIN POTENTIAL. This must be calculated before any trade to determine the Risk versus Profit Potential for that trade, regardless of whether the hold time is a few minutes or several days for swing trading.   For many stocks, the recent selling down is not due to weaker earnings expectations but due to an overall reaction to retail news regarding international conflicts, US government uncertainties and regional wars.   The key element for trading stocks short-term is to understand where support will kick in and halt a sell short trade. Understanding the functionality and the strength or weakness of a support level is crucial to attaining a high-profit trade.   It is also a factor if you are waiting on the Dark Pool Buy Zone levels for getting into the stock for a run up from support levels.   Below is a chart of AMZN, which reports earnings on Thursday this week after the market close.   It shows that support is strong near the current price level. This indicates that the Dark Pool Buy Zone is within that technical price range. Selling short is inherently higher risk as the support level is a long-term trend strong support.   Why is it so strong?   1. There is a several-week price range that held the stock up.   2. Highs are a support mechanism when the stock market is not in a long-term downtrend. ALL   traders should know that this is not a bear market. Indexes are in a Trading Range.   3. The length of the candles is significant and relevant to the strength of the support."
2023-10-23 13:20:34,https://www.tradingview.com/chart/chart/TSLA/tvLG6Len-PT-245-250-H-S-pattern-Buyers-weakening-on-TSLA-Lazy-pump/,"The H/S pattern is a clear indication that buyers are weakening. If you see the day's price action you'll see that we couldn't even reclaim 262 or close at a weekly high.   Today, there was bad news and pumped $10 from the bottom. Yes we played calls here today (and a failed $40 lotto put), but that doesn't mean this price action is sustainable.   Anyway, ""fundamentals"" aside, let's look at some price action:   Buyers pushed the price up from blue TL.   Failed to make a new high. Forming a left shoulder.   Buyers went a little higher this time, but failed again.   Back down to blue TL. I alerted calls here and shares. Paid nicely!   Now, this week, buyers failed to reclaim 262 resistance and enjoyed a fake pump on Friday to close the week.   What happens next is either blue TL dip or white TL dip.   More likely is a white TL dip because that would be 3rd touch on white TL and 4th touch on blue TL. 4th is usually bearish. 3rd is bullish.   I'll buy again on white TL.   Hope this is helpful for you. We've been making fire calls all month. Welcome to follow or let me know how this is helping you.   TSLA   SPY   US100   NAS100"
2023-10-23 16:01:42,https://www.tradingview.com/chart/chart/BAND/DRPiBLH5-My-Favorite-AI-Play-Bandwidth-BAND/,"Bandwidth (BAND) is my favorite AI play right now.   The chart looks really bad! I get it. Today, it trades for below even its IPO price.   But the reason why I think it's an AI play ready to double, possibly triple, is a fundamental reason that I'll explain in this post.   First of all, let me state something very interesting about Bandwidth - today it's one of the worst performing stocks in the entire market since 2020 and 2021. I don't entirely know why that's the case, but I do think the market has overreacted.   Let me now get the bad news out of the way: when BAND's stock was flying high, management took out several large loans to expand faster and grow globally. Those gains are starting to be realized, but it's key to mention this as the debt profile is still somewhat high. The question now is: can they keep paying it off? They're on target to have little to no debt within the next few years.   Okay, so why is Bandwidth an AI play? To understand this you need to know that Bandwidth is essentially the connector for data that is transmitted over the web. Bandwidth's platform helps data, messages, voice calls, video calls, email, and more travel from Point A to Point B.   For example, when you make a call on Zoom or even Slack or Google Hangouts, it's highly likely your call is being routed over Bandwith's network. The point is, Bandwidth is the toll keeper, the train conductor, for most modern communications that are triggered at scale.   So how does AI fit into this?   That's where this gets good. All of these AI companies NEED a company to help deliver the information to their end consumer. If OpenAI creates a chatbot that works on text message or sends push notifications or can even speak over calls, Bandwidth will most likely be the resource that delivers that information from business to consumer.   What's even more interesting is call centers and the future of talking to call centers to get help or support. In one scenario, you upload all your most frequently asked questions, pair it with an AI service, and then let users call that AI service over the Bandwidth network and now an AI customer support agent is solving issues at scale.   This is just one example.   I could go on and on.   But that's my play!   I own a little Bandwidth and will be watching closely in the coming years."
2023-10-23 19:24:33,https://www.tradingview.com/chart/chart/TQQQ/02BYAQvJ-Textbook-Bearish-Butterfly/,Really nice example of a potential butterfly correction pattern.   D leg forming with ABCD inside of it.   Super parabolic into the PRZ.   Classic bear engulfing candles in the PRZ.   Usually when the harmonic is working here this slams really hard off the retest.
2023-10-23 15:04:23,https://www.tradingview.com/chart/chart/NVDA/rv2YvzXo-NVIDIA-The-Chart-G-Point/,"While this space has been met with euphoria, hit the highs and continues to gather interest, not without any of the dramatics to the price action. The moves so far indicate some disappointment in store for the bulls.   As we navigate the multiple attempts forming the neckline around 380, any probability of this break (fairly likely) it can push the price towards the low 300.   Very good Chart Gravitational Point, buyers can wait, sellers can rush. View negates close above. 444."
2023-10-23 14:48:11,https://www.tradingview.com/chart/chart/DKNG/nMpXf2Ew-DKNG-30-Coiling/,"DraftKings has been hanging out around the 30 handle for months now but I think there's a chance it may be ready to break 30 and probe higher prices. We'll see how things play out, good luck traders!"
2023-10-24 23:53:25,https://www.tradingview.com/chart/chart/TSLA/CHCmw9Hs-TESLA-Monthly-2019-versus-2023-Fractals/,"1)  In 2019, when price found support on the 21 ema (blue moving average)   price ""mooned.""   If you compare that to 2023, price broke above the 21 ema , and has now confirmed   support.  Will it continue going up and go into  the next phase of its bull market?   2)  The support level is at about $236.  Close below this price 2 months in a row is very bad.   The resistance level is at about $288.  Tesla will battle this price.  It has already been   rejected by this level twice in June and July of 2023."
2023-10-24 21:41:24,https://www.tradingview.com/chart/chart/RY/t2dACPjY-RY-will-go-down/,Let's see where it will go.
2023-10-24 20:52:39,https://www.tradingview.com/chart/chart/KO/cjyNjypK-KO-The-Coca-Cola-Company-Options-Ahead-of-Earnings/,"If you haven`t bought KO ahead of the previous earnings:   Then analyzing the options chain and the chart patterns of KO The Coca-Cola Company prior to the earnings report this week,   I would consider purchasing the 55usd strike price Calls with   an expiration date of 2023-11-17,   for a premium of approximately $1.14.   If these options prove to be profitable prior to the earnings release, I would sell at least half of them.   Looking forward to read your opinion about it."
2023-10-24 19:51:16,https://www.tradingview.com/chart/chart/TSLA/R7feFkd9-Musk-Love/,"I am looking for potential pivot points near any of the drawings. I marked some examples from the past price action. You can look at this like at a project created by something similar to artificial intelligence. Let's just sit back and wait and see what happens, if any potential signals for pivot points or bounces appear at the shapes. This has been done before in previous ideas that I have provided and the concept is pretty straight forward. Sometimes the price can just follow a shape and not bounce from it, but I consider that to be an interesting occurrence as well.   The purple zone is a zone where no drawings were simulated/required. Marked letters of ABC are potential time zones of interest with interesting events."
