Time (UTC),Post URL,Post Content
2023-10-13 18:12:26,https://www.tradingview.com/chart/chart/LMT/2i9Ev0QB-LMT-may-head-lower-soon/,nice pop higher yesterday but at a cluster resistance here and dangerous to take a long here in my opinion..   trend support = resistance/pivot level rejection/trend resistance zone/rsi trend resistance   looking for dip to 389-420 before any move higher 
2023-10-13 18:08:23,https://www.tradingview.com/chart/chart/PSNY/u7BSBTiD-PSNY-If-the-price-touches-this-area-and-there-is-strength/,"If the price touches this area and there is strength, the stock will quickly break through the rectangle.   For me, it's not safe to buy yet... either I'll wait for us to get closer to 2.98 for a small squeeze, or I'll wait for the second cross of the EMA 9 / 20.   Note that this stock is so boring that the consolidation phase typically lasts more than 90 days... lol."
2023-10-13 18:08:20,https://www.tradingview.com/chart/chart/HUT/2bDkTcRJ-Hut8-Mining-looks-like-dog-poop-on-paper-but-the-charts-dont-lie/,The cup shows that it is nearing a bottom and will start trending upwards. Its already done a ~60% retracement from the highs from this past summer.
2023-10-13 18:03:12,https://www.tradingview.com/chart/chart/FDX/h9SLXpRB-FDX-World-Trade/,"FDX is certainly not the holy grail of analysis when it comes to the global economy. However, we cannot ignore what the market is saying about it either.   We already know for a while now that OPEC cut oil production due to a lack of demand globally. We also know that oil prices spiked due to the Russian invasion of Ukraine.   The US countered that spike in prices by using oil reserves and pumping up production to new all-time highs.   We know Europe is in stagflation while Asia (China) is in a recession.   Lastly, we know that massive amounts of deficits worldwide have been backstopping world markets from reflecting that weakness.   This break from a key area in FDX is just another indication that the world economy is weakening further."
2023-10-13 17:58:21,https://www.tradingview.com/chart/chart/JPM/uHNVJPGV-JP-MORGAN-Buy-signal-triggered/,"JP Morgan Chase crossed over the MA50 (1d) and despite the intra day pull back, it is considered a bullish signal.   This came after the price hit and bounced on the MA200 (1d).   That was the bottom of the 11 month Channel Up.   Trading Plan:   1. Buy on the current market price.   Targets:   1. 157.00 (under the Resistance, same with the April break out).   Tips:   1. The RSI (1d) also crossed over its Falling Resistance. Again similar to April's fractal.   Please like, follow and comment!!"
2023-10-13 17:58:21,https://www.tradingview.com/chart/chart/JPM/uHNVJPGV-JP-MORGAN-Buy-signal-triggered/,"JP Morgan Chase crossed over the MA50 (1d) and despite the intra day pull back, it is considered a bullish signal.   This came after the price hit and bounced on the MA200 (1d).   That was the bottom of the 11 month Channel Up.   Trading Plan:   1. Buy on the current market price.   Targets:   1. 157.00 (under the Resistance, same with the April break out).   Tips:   1. The RSI (1d) also crossed over its Falling Resistance. Again similar to April's fractal.   Please like, follow and comment!!"
2023-10-13 17:55:20,https://www.tradingview.com/chart/chart/SPY/tCxE5UB6-Spy-I-wonder-why/,Israel? The fed?  It wont matter why.  SPY already through the zero slope MA of highs.  This afternoon and or Monday could be epic.
2023-10-13 17:44:30,https://www.tradingview.com/chart/chart/PATH/eOGD3GA3-Uipath-allcumalation-at-15-29-and-14-55/,"UiPath is near its support line, you can start accomalting around 15.3 and average till 14.55. Target is resistance line. Please consult your financial advisor before investing."
2023-10-13 17:29:01,https://www.tradingview.com/chart/chart/TSLA/oBCyBwm9-Tesla-Update-POSSIBLE-GAP-DOWN-TOMORROW/,"All right y'all let's get into this. The pattern that Tesla has been carving out has been dubious to say the least. Constant overlap with the appearance of 5 wave moves just to turn out as another corrective wave. To say this type of price action is frustrating is an understatement, but as my mentor often says, ""Trading for profit is hard"". If it was easy everyone would do it.   I'm sure many are wondering about the title, and yes, I do believe there is a high probability we open with a gap down tomorrow. The primary reason is where we are in the count and where the index's are in their count. The NASDAQ for instance, has ALOT of catching up to do with the S&P if their respected counts are to stay similar.  As of now Tesla looks like it needs 2-3 more lows to finish this micro 5 wave count. I expect us to drop to around the 0.382 in the low $250's - high $240's before we retrace for a minor 2 (could be tiny or big...it's a wave 2). Then BOOM, wave 3 of 3 starts and that target is $211.65 down to the 1.618 @ $203.17. Ultimately this thing could just absolutely tank with an extremely tiny wave 2.   So far bulls have been stubborn and don't want to admit defeat. However, the facts are starting to pile up against them and they are starting to falter. This is evident in the MACD as this whole move up from the $234 bottom has been on neg div. & choppy/overlapping as hell. When they finally give up and start to sell it will be swift giving little room for entry.   Before you take any sizable position though wait for confirmation we're headed lower. Below $251 and we have that confirmation, not that we are dropping hard but that we are in fact back in the down trend and wave (2) is finally over. This just so happens to line up with our wave 1 of (3) of C target and a very likely place for me to sell my puts before the small retrace. If we are moving down with great strength, there is a chance I hold through the retrace for 3 of (3) but we will just have to see what kind of action we are getting.   The chart above shows that we tagged the 1.382 fib extension, tagged the 0.786 fib retracement, and broke the lower channel. These are good signs we have topped but aren't guarantees. On the micro level, it looks like a 1-2, 1-2 are in place and working on extending out in a three now. This is where breaching $251 will make things much clearer (but when is Tesla ever that nice to us). The 2.618 for this micro move down is just above the 0.382 mentioned previously and the 2.786 is right on it creating fib confluence and helping to corroborate this thesis (2.618 is a common ending for this type of extension).   At this juncture though, I just don't see ANY bullish structures to take us higher, which is another reason why I have had no issues holding these puts. That and they make up a very small % of my portfolio. If y'all are nervous from the time you place an order to the time you exit it, you're either trading on a whim (extremely dangerous) or you're trading with outsized positions. THIS WILL AFFECT YOUR DECISION MAKING! Don't do it lol. Use stops and protect yourselves. Have a plan for entry AND exit. Otherwise, you're going in all halfcocked and that has never been good for anyone.   Bonam Fortunam,   --Tyler"
2023-10-13 17:24:58,https://www.tradingview.com/chart/chart/QQQ/5rKcM9ei-QQQ-3-Falling-Peaks-at-Bearish-Shark-PCZ/,The QQQ has been trading at the PCZ of this Bearish Shark for quite a while now and it has recently come back to make a 3rd Consecutive Lower High with Hidden Bearish Divergence on the RSI and looks to be ready to confirm it as a 3 Falling Peaks Pattern that I think would result in a major move down towards the 800 EMA or even lower down to the pre-2022 levels.
2023-10-13 17:01:28,https://www.tradingview.com/chart/chart/USGO/auPXAHoc-USGO-Descending-Triangle-or-Falling-Wedge/,"USGO Descending Triangle or Falling Wedge lets see a breakout to the upside boys!   GLDG could also go up as well   As the markets fall, people will retreat to safety in Bonds and Gold"
2023-10-13 16:36:47,https://www.tradingview.com/chart/chart/GLD/hZgR6FP7-New-bull-market-in-Gold/,"As per my Elliot Wave* analysis, Octobers low may mark the the mid-term bottom for gold and price has started to work on building the right hand side of the cup.   As long as 168 holds, I would expect the price to move towards next important resistance area 194-200 area. Ideally build a hand of the cup after reaching that level and break-out above 194 towards important next targets: 212-224-230.   Also notice the ""Mona Lisa"" of  cup-and-handle pattern in GLD on a monthly time-scale   The symmetry and volume dynamics, that subsides in the handle area, is almost picture perfect.   Trading thesis   : I will be looking for price to digest its rally from Oct lows, preferably around 177-180 area, creating a cheat pivot and relatively low risk entry point. This entry, if materializes, may create a good long-term opportunity to build position for the coming 2024 and potentially beyond.   * Important caveat to EW: I use it solely to have a subjective idea about sentiment and overall structural context to support, but not guide, my investing decisions. Price and volume is the key, and only price pays, not the fibonacci resistance or any wave count."
2023-10-13 16:17:05,https://www.tradingview.com/chart/chart/SPY/2MiKtHUu-Short-term-bearish/,SPY is approaching a retracement to the 426.00 level before continuing upwards with other bullish confirmations. From the 430s we will see a dip down to the 426 level and then an upward move towards higher end of the 430s.
2023-10-13 16:08:13,https://www.tradingview.com/chart/chart/TQQQ/VbcLKnlA-Opening-IRA-TQQQ-January-19th-27-Short-Put/,"... for a 1.37 credit.   Comments:  Targeting the 16 delta strike here, adding a rung out in January at a strike better than what I currently have on in December at the 30."
2023-10-13 15:55:24,https://www.tradingview.com/chart/chart/AMZN/HF9THib9-Amzn-short/,I'm taking a jab at the bearish XABCD pattern. Amzn also hit a resistance at $133.   Target 1: $126.75   Target 2: $123.96-122.87
2023-10-13 15:53:52,https://www.tradingview.com/chart/chart/IPO/nCxDBE8x-IPO-Is-About-To-Fail/,"IPO used to be such a hot ETF to own for the ""Buy The Dippers"" The perma bulls couldn't wait for more stock to come to market.   As is always the case Euphoria eventually fades and reality hits hard. This chart is a great example of how greed and fear paint themselves on a chart.   Anyway, yet another bearish structure in this chart is CRACKING a key area issuing a WARNING!"
2023-10-13 15:46:05,https://www.tradingview.com/chart/chart/AAPL/9Kl1H1FM-AAPL/,"The beginning of the downward trend and the formation of a new path, I expect the price to fall to a certain range"
2023-10-13 15:39:19,https://www.tradingview.com/chart/chart/GDXJ/VF32qQ3q-Opening-IRA-GDXJ-November-17th-35-Covered-Call/,... for a 31.42 debit.   Comments:  Going covered call (neutral to bullish assumption) on this weakness with a 30 delta short call in the November 17th expiry.   Max Profit: 3.58 ($358)   Break Even: 31.42/share   ROC %-age at Max As a Function of Buying Power Effect: 11.39%   ROC %-age at 50% Max: 5.70%
2023-10-13 15:38:37,https://www.tradingview.com/chart/chart/MGM/cjyg6TjS-MGM-a-Good-Bet-moving-forward-Gamblers-are-Back/,Not financial advice   Said it all on the charts but I'd try to get an entry between 35-38.00 to take profits at upper end of this huge rising wedge that started developing way back in 2014 .   If we get a close above 58 and out of this rising wedge could be some big gains in store.   Let's just see how it goes.   But overall a very clean setups overall here on MGM.   Always DYOR   #PIK   Patience is Key   #TLAW   Think Like A Whale
2023-10-13 15:38:16,https://www.tradingview.com/chart/chart/TQQQ/1kGlb2hf-TQQQ-Weekly-Big-Picture/,"Im a little bit torn in the potential outcome of the market for the next few months. There are a few major considerations that I have when viewing differences in certain charts that almost contradict some of the ideas I may have for upcoming trades.   One thing at the back of my mind has me thinking that the bottom of the market has not been seen just yet, and we will likely retest the pre - covid level on the SPY / SPX before moving higher.   However, if we take a look at charts such as TQQQ and SQQQ, we can see that these ETF's have already seen a massive collapse and broken through pre-covid levels, inevitably finding support at a weekly trend line before making its way back up while respecting current fib levels.   Additionally, SQQQ has seen the lowest price to date without the market reaching an all time high. Are these potentially giving us a hint to where the market may move?   On the long term, I am leaning more bullish unless we see some kind of Black Swan event that will trigger a fast flush , and potentially even enough to change the course of the FED policy before we see the larger move for the next business cycle."
2023-10-13 15:33:44,https://www.tradingview.com/chart/chart/XBI/r48GtHTr-Opening-IRA-XBI-January-19th-55-Short-Put/,"... for a .61 credit.   Comments:  Adding a rung to beaten-down biotech at strikes better than what I currently have on in October at the 76, November at the 71, and December at the 63, targeting the <16 delta strike paying around 1% of the strike price in credit.   I'll be assigned shares on the 76 here shortly (and possibly the 71), after which I'll proceed to sell call against."
2023-10-13 15:26:44,https://www.tradingview.com/chart/chart/TSLA/9iZ007Xj-Opening-IRA-TSLA-January-19th-160-Short-Put/,"... for a 1.72 credit.   Comments:  Adding another rung to my TSLA (IV 54.9%) position at a strike better than what I currently have on in December at the 175, targeting the strike paying around 1% of the strike price in credit."
2023-10-13 15:24:11,https://www.tradingview.com/chart/chart/SMH/csWrD4dB-Opening-IRA-SMH-January-19th-120-Short-Put/,"... for a 1.30 credit.   Comments:  Adding another rung to my SMH position out in January at a strike better than what I have on in December at the 125, targeting the <16 delta strike paying around 1% of the strike price in credit."
2023-10-13 15:00:37,https://www.tradingview.com/chart/chart/AMZN/mQTVU1bd-Long-Term-Amzn-Put/,"Amazon seems to forming a double top. I see this dropping to $115-110 range in the next 3-6 months. If this break $131.50, we will see more dropping.   Short term targets:   Target price 1: $127-126.23   Target price 2: 122.86   Target price 3: 114.00   Target price 4: 110.95   I also see Amzn retracing in the short term to $135 if it doesn't break and hold under $131.50. I will buy a put at $136 and hold until Target 1 is reached."
2023-10-13 14:57:15,https://www.tradingview.com/chart/chart/DIS/qUvcnJ0F-Disney-Historical-Pitch-Fork/,Room to the downside remains possible. Lets see where this goes in the coming months/years.
2023-10-13 14:54:41,https://www.tradingview.com/chart/chart/OPGN/Y6G77HxC-OPGN-BACK-to-4-NOW-Open-LONG/,"$11.5 million funding on the way, retail investors with their eye on it, recently trading at 1000%.   Back to $4 in a matter of days! LETS GOOO!!"
2023-10-13 14:52:43,https://www.tradingview.com/chart/chart/WMT/dLVzW40i-WMT-Short/,"This trade is with the trend, and there is a pattern on  M15 and M30, there is a double top on M15 and M30 with divergence, this trade has a tight stop loss but a very high target that is expected to reach."
2023-10-13 14:45:54,https://www.tradingview.com/chart/chart/AMD/pineVUFK-AMD-UPSIDE-EXPECTED-13-OCT-2023/,AMD has completed its price & time correction. Entry around 103 and SL 99 will give us huge targets.
2023-10-13 14:12:27,https://www.tradingview.com/chart/chart/AAPL/JdqOrXS3-APPLE-Pullback-and-breakout-buy-levels/,"AAPL reached the top of the 1st Channel Down pattern, staying over the 1D MA50 on a green 1D technical outlook (RSI = 58.956, MACD = 0.610, ADX = 38.858). This rise originated after nearly hitting the 1D MA200, its continuation may very well do so on the 1D MA50.   Our trading strategy is to buy if it closes a 1D candle over the dotted line and target the 2nd Channel Down and the dashed line (TP1 = 185.00). A new crossing there would target the R1 level (TP2 = 190.00). If it fails to close a candle over it and gets rejected, we will buy just inside the Demand Zone and pursue the same target set. A Bullish Cross on the 1D MACD gives an edge to the upside.   ## If you like our free content follow our profile to get more daily ideas. ##   ## Comments and likes are greatly appreciated. ##"
2023-10-13 14:07:58,https://www.tradingview.com/chart/chart/META/I9z8QXAV-Meta-Platforms-Revives-in-2023-with-Impressive-Gains/,"Meta Platforms Revives in 2023 with Impressive Gains   After a lackluster performance in 2022, Meta Platforms, previously known as Facebook, has made a remarkable comeback in 2023. The company's shares have surged by approximately 162%, a stark contrast to the previous year when the stock saw a decline of over 64%. These gains are over 13 times the returns of the S&P 500, demonstrating the magnitude of Meta's resurgence.   The primary driving force behind Meta's 2023 success is its return to revenue growth after several quarters of decline. Additionally, Meta Platforms has harnessed the power of artificial intelligence (AI), which holds promising implications for its future.   Investors who remained on the sidelines during Meta's resurgence now face a crucial decision. They must weigh the allure of potential further gains against concerns about the stock's high valuation and the uncertainties within the digital advertising industry. Let's delve deeper into this conundrum.   The economic challenges that dominated the headlines in the previous year took a toll on many companies, and Meta Platforms was no exception. In times of economic uncertainty, marketers often cut back on advertising spending, which can be quickly adjusted. Meta Platforms, as a company heavily reliant on digital advertising across its social media platforms and the world's second-largest online advertiser, with a 20% market share, felt the brunt of this impact.   While most technology companies faced challenges during this period, the decline in ad spending led Meta to report three consecutive quarters of year-over-year revenue declines, a first in its history. Understandably, investors grew concerned, and the most risk-averse among them chose to exit the stock. However, as it turns out, their cautious approach proved costly as Meta Platforms made a strong comeback this year. The rebound in digital advertising has fueled significant gains for investors.   Yet, it's important to note that this recovery is still in its early stages. In the second quarter of the year, Meta reported an 11% year-over-year growth in revenue and a 21% increase in earnings per share, positioning the company for potential record-high sales and profits.   What sets Meta apart is its commitment to embracing cutting-edge technology, particularly Generative AI. While AI has been integral to the company for various purposes, it now plans to apply these advanced algorithms to enhance its digital advertising efforts. Meta is one of the few companies with the resources required to develop large language models for generative AI.   In a recent move, Meta introduced a suite of AI-powered marketing tools for businesses advertising on its platforms. These tools allow for customized images and text, empowering businesses to target their desired audiences more effectively. AI plays a crucial role in creating backgrounds, adjusting aspect ratios, and generating multiple ad versions tailored to various advertising channels.   While many companies view the widespread adoption of AI as a future endeavor, Meta is already leveraging this technology to drive its growth.   However, Meta's stock is currently trading at 37 times its trailing 12-month earnings and roughly 7 times its sales, making it less of a bargain for investors. This somewhat inflated valuation may warrant caution.   Nonetheless, when you consider Meta's future prospects, the outlook becomes more favorable. It's valued at only 24 times next year's earnings and 5 times next year's sales, which is significantly more attractive. Why? Because the company is expected to return to double-digit growth in sales and earnings per share by the end of 2024.   The recovery in the digital advertising market is well underway, and Meta is generously offering its AI expertise to advertisers at no cost, potentially attracting a growing number of them to its platform.   Despite the potential for market volatility due to ongoing economic uncertainties, investing in Meta Platforms now could prove to be a savvy move in five or ten years, especially given the extensive growth prospects on the horizon."
2023-10-13 13:55:39,https://www.tradingview.com/chart/chart/MERC/SRc2K5Af-Mercer-MERC-Boosts-Production-Capacity-With-Structurlam-Buy/,"The Structurlam assets include a state-of-the-art mass timber facility in Conway, AR which has  an annual capacity of approximately 75,000 cubic meters. It can produce both glulam and cross-laminated timber (CLT). The deal also includes three facilities located in British Columbia, Canada with a combined annual capacity of approximately 40,000 cubic meters of glulam and CLT.   Structurlam had entered into a stalking horse asset purchase agreement with Mercer in April 2023. Structurlam subsequently filed for bankruptcy under Chapter 11 of the U.S. code. Last month, MERC received bankruptcy court approval for the acquisition."
2023-10-13 13:46:42,https://www.tradingview.com/chart/chart/IWM/Zn7B0fyw-Opening-IRA-IWM-April-21st-162-July-21st-190-LPD/,"... for a 19.29 debit.   Comments:  Long the -90 put in July, short the +30 put in April; short delta hedge against a long delta portfolio.   Cost basis of 19.29 with a 170.71 break even on a 28 wide.   * -- Long Put Diagonal."
2023-10-13 13:39:44,https://www.tradingview.com/chart/chart/TQQQ/aOtKqpcg-Opening-IRA-TQQQ-December-15th-30-Short-Put/,"... for a 1.10 credit.   Comments:  High IV.  An engagement trade targeting the 16 delta (ish).  Going small with this starter position, with an eye toward adding at intervals."
2023-10-13 13:39:40,https://www.tradingview.com/chart/chart/PLUG/yDkkiEyn-Strong-bullish-MACD-divergence/,Strong bullish MACD divergence on a weekly chart.   I think we are close to the breakout.
2023-10-13 13:38:28,https://www.tradingview.com/chart/chart/FRO/6YLvKpJz-FRO-Surges-in-value-As-Market-Takes-a-Dip/,"In the latest trading session, Frontline (FRO) closed at $20.39, marking a +0.99% move from the previous day. The stock exceeded the S&P 500, which registered a loss of 0.63% for the day. Meanwhile, the Dow lost 0.51%, and the Nasdaq, a tech-heavy index, lost 0.63%.   Shares of the shipping company have appreciated by 20.83% over the course of the past month, outperforming the Transportation sector's loss of 2.4% and the S&P 500's loss of 2.35%.   Investors will be eagerly watching for the performance of Frontline in its upcoming earnings disclosure. The company's upcoming EPS is projected at $0.45, signifying a 21.62% increase compared to the same quarter of the previous year. Meanwhile, the latest consensus estimate predicts the revenue to be $250.3 million, indicating a 19.85% increase compared to the same quarter of the previous year."
2023-10-13 13:29:44,https://www.tradingview.com/chart/chart/GE/2R1dGUSD-General-Electric-GE-Unit-Wins-Gas-Turbine-Order-in-China/,"General Electric Companys GE unit, GE Vernovas Gas Power business, and Harbin Electric (HE) secured a contract from Chinese State Development & Investment Corp., Ltd. (SDIC) Jineng (Zhoushan) Gas Power Generation Co., Ltd. to deliver two gas turbines. These turbines will be installed in a new combined cycle power plant at the Zhoushan archipelago in Zhejiang Province, China.   GE Vernova is the combined operations of GE Digital, Renewable Energy and GE Power. Its Gas Power business includes General Electrics gas lifecycle business (including Power Services and Gas Power Systems businesses).   Per the deal, GE will supply two units of 9HA.02 gas turbines to SDIC Zhoushans combined cycle plant, which is the first H-class gas-fired power generation project in Zhejiang Province. GEs turbines can turn on or off quickly, which support the growth of renewables by switching to natural gas power when wind or solar energy isnt accessible.   The use of General Electrics HA gas turbines can help reduce emissions by as much as 60%. With the help of these turbines, the plant can provide an equivalent capacity, which could be produced by burning 1.35 million tons of coal in a year.   The gas turbines will also increase reliability and flexibility by boosting Zhejiang Provinces power-supply capacity and power grid peak shaving capability.   When completed, this 1.7-Gigawatt power plant will help power Chinas largest archipelago, which comprises 1,390 islands. The first unit is expected to begin operation by the end of 2025. It is likely to burn approximately 10% by volume of green hydrogen when blended with natural gas in the future."
2023-10-13 13:14:44,https://www.tradingview.com/chart/chart/AMZN/V4woIlfo-HOW-TO-explain-my-decision-making-system/,"In the 21st century, financial and information technologies have reached such a level that we have an absolutely barrier-free environment for making investment decisions in the stock market. Brazilian investor does not need to live in the USA to buy shares of American companies. No need to be on a phone call with a broker or sit at a computer to make a stock market transaction - simply having a smartphone and internet access is sufficient. Market data, news, and financial reporting - all are becoming more accessible, striving for absolute transparency for the private investor.   Technologies have significantly simplified access to the market; however, they have not revolutionized its comprehension. I believe that future generations will also wrestle with what to invest in, even with the assistance of Artificial Intelligence. Therefore, I am confident that stock investors will always grapple with three questions:   - which stocks to choose?   - at what price to buy them?   - and in what volume?   I have designed my decision-making process, which can be represented as a crystal, to answer these three questions.   Imagine that the light penetrating the crystal represents the initial information about the company, contained in its financial reports, news, and market quotes. Algorithms and stock analysis principles work inside the crystal, processing the collected data and emitting it in a new format (*). Thus, the light reflected by the crystal, forms already new, derived information, convenient for processing by the investor.   (*) If you have not read my previous posts, I strongly recommend reviewing them to understand the algorithms and principles discussed.   Each facet of this imaginary crystal helps to examine the studied company from various perspectives and ultimately answer the three questions posed.   There are only 5 of these sides (facets):   1.   Fundamental Strength   2. Cash Flow dynamics   3. News   4. P/E ratio   5.   Rainbow Indicator   Thus, in my work, I utilize the principle of transforming complex information into a convenient visual format. This approach can be described as   visual analysis   of stocks based on fundamental data. If 90% of the information about the surrounding world originates from our vision, why not leverage our wonderful and clear eyes to answer the top three investor questions?   Now, let's take our crystal in hand and get started!   Question 1: which stocks to choose?   This question plagues any investor. After all, the US stock market itself trades thousands of companies' shares. To answer this, I will need to examine three facets (Fundamental Strength, Cash Flow Dynamics, News) of each company. Believe me, studying each one is not an easy feat, even while employing visual analysis tools.   To simplify the task for myself, I apply the concept I developed in my description of the Fundamental Strength Indicator:   My business valuation model is more suitable for companies engaged in the production of goods or services, where tangible assets play a substantial role in the business.   This is due to the set of financial ratios I utilize in my model (*).   (*) Learn more about this in the article:   What can financial ratios tell us?   For example, I am unlikely to assess the operations of banks, financial institutions, and insurance firms using the Fundamental Strength Indicator. The activities of these corporations depend only slightly on their physical assets. Due to this, some of the ratios I utilize in the Fundamental Strength Indicator, such as ""Inventory to Revenue,"" are inapplicable. Additionally, there are cases when the actions of one ordinary employee of a financial organization threaten the existence of the company itself. It suffices to recall the story of trader Nick Leeson, who successfully bankrupted his employer - the English 'Barings Bank'.   An organization that makes use of tangible assets is the perfect potential company in my opinion. For instance, a microchip or nut manufacturer, a wholesale store, or a raw material supplier. In general, those who trade in tangible objects.   Let's take a look at the companies that align well or poorly with the above thesis. For this purpose, I shall employ TradingView's   Stock Screener   service. The screener allows me to see a list of companies that satisfy particular criteria (filter). For instance, I can choose businesses whose stock is listed on the US exchanges.   Or companies from the sector I have selected. A sector refers to a broad category of economic activity in which a company operates. For instance, businesses like The Coca-Cola Company, Nike Inc., and Colgate-Palmolive Company are included in the ""Consumer Non-Durables"" sector. They manufacture fast-moving consumer goods.   Thus, to avoid checking each company for compliance with the thesis, I filter at the sector level. I classify sectors into different tiers of groupings in my decision-making process.   The first-tier sector group consists of sectors that I prioritize and review first.   The second-tier sector group includes sectors that I review in the second order if I do not find sufficiently fundamentally strong companies in the first-tier sector group.   The third-tier sector group includes sectors that I review in the third order if I do not find sufficiently fundamentally strong companies in the second-tier sector group. The Fundamental Strength Indicator for this category of companies frequently indicates a dearth of the data needed for calculation. This is due to the specific nature of the company's operations.   So let's take a look at the groups of sectors of different tiers using the example of the US stock market (Filters: Market - US, Country of incorporation - US, Sector - selectable).   Given the size of the American stock market, I use another filter - ""Capitalization"", to eliminate very small companies. I look at companies with a capitalization of $ 1 billion or more. However, everyone can set this threshold for themselves independently.   Now, I can create a 'Watch List' for each sector, specifying which group it belongs to. For example: 'Retail Trade - tier 1'.  In this way, I can add the entire sector at once rather than adding each company's ticker to the Watch List individually. To do this, I download a sample of companies obtained in the Stock Screener and upload it to the Watch List.   Next, I add the   Fundamental Strength Indicator   twice to have two indicator panels. In the first panel, I will see the histogram and the blue line (Fundamental Strength). In the second - the Cash Flow dynamics.   Switching between tickers and analyzing the latest value of the blue line, I select companies with a Fundamental Strength equal to 8 and above. Such companies are moved to a specially created section within the Watch List - 'Fundamentally Strong Companies.' The arrangement of companies within this section will depend on their Cash Flows (*). The better the cash flow picture for me, the higher I will position the company in this section.   (*) Learn more about the Fundamental Strength Indicator and Cash Flows here:   HOW-TO evaluate the state of a company's cash flows?   To keep track of companies close to fundamental strength, I use another section in my Watch List - Candidates. Companies that have recently lost their fundamental strength can also be included there.   Moreover, I mark fundamentally strong companies with a green marker and candidates with an orange one. This allows me to avoid switching between Watch Lists and, for example, see all companies marked in green.   So, using the Screener and the Watch List, I create a database of companies segmented by sector. Next, I apply the Fundamental Strength Indicator to categorize the companies within the Watch List. The strongest companies are listed first on the Watch List, followed by the candidates, and then everyone else.   This sequence of actions allows me to evaluate two facets of my magic crystal - Fundamental Strength and Company Cash Flow. However, this is not all that will help me answer the question - Which stocks to choose? Because there is a facet that can make me doubt even if you have the most fundamentally strong company in front of you, with perfect cash flows. But that will be covered in the upcoming post. See you!"
2023-10-25 16:30:20,https://www.tradingview.com/chart/chart/SUNW/0SGK9UBT-Sunworks-correction-turnaround-soon-ABC-potential-to-2-70/,"Sunworks suffered a lot already, and the stock almost in the graveyard. I am following it a while, was a nice short on the way down. Finally posted a tiny bit more positive earnings compared to expectation.   Meanwhile a falling wedge formation created. Also moving in a big downward channel. There are two scenarios for counting the waves, one scenario suggests, that the wave 5 down could be finished (1.618 extension was put in a few days ago), and we are up for at least an A-B-C upside correction.   Possibly (but not guaranteed) we just starting to put in the Wave ""A"", so far.   Consodilation in a smaller channel happening, with one breakout to the top,which could fall back. Important thing in order to have this idea a basis, is not to put in a new low (0.7252), and not to stay below comfortably 0.78. If that happens, then I need to assume new lows are coming.   It is possible, that this 0.78 level will be retested, I am following SUNW's actions now more closely.   On the daily, RSI is started to come up a bit, trying to leave the oversold levels. MACD coming up, a little bit week still.   The 9/15 SMA's starting to turn updwards, currently being a possible support. 21day EMA so far rejecting price actions, so we are squeezed in between those.   52day EMA/180 EMA, 200SMA coming down, 52 in a higher speed.   On the weekly, 200 SMA up at around 3.92; it is far away (to be a resistance)   Weekly RSI is on oversold levels (could drop more of course), trying to leave it, now showing sign of possible normalization,   MACD indicator could start to converge (in a few weeks could be divergenced, but no guarantee)   I have opened a long position( accumulation purposes), regardless of this idea.   I plan to open an other one for swing-trading, IF we restest the 0.78 fib level and popping back up from that (meaning possible wave 3 starting to the upside, and wave 2 is in)   Also be aware, as of now, the 1st quarter 2023 results,conference call and webcast was postponed, which might heavily influence the price actions (and sure it has a reason behind it.)   Resistance at 0.92, next resistance at 1.12.   No GAP below, next GAPs upwards:1.12; 1.62"
2023-10-13 11:44:23,https://www.tradingview.com/chart/chart/JPM/iqcC43KW-JPM-Earnings-and-Buying-Opportunity/,"JPM Earnings and Buying Opportunity   Bloomberg Markets: ""JPMorgan posts another quarter of record net interest income and boosts its forecast for the year as it benefits from higher interest rates and its purchase of First Republic Bank""   Daily Closing above 148 $ may trigger the bullish PA.   Targets : 150 $   153 $   159 $"
2023-10-13 11:36:27,https://www.tradingview.com/chart/chart/HII/4g5I4wXR-Huntington-Ingalls-HII-Wins-347M-Deal-to-Aid-Lionfish-Program/,"Huntington Ingalls Industries Inc.s HII Mission Technologies segment recently secured a contract to develop nine small unmanned undersea vehicles (SUUV) for the U.S. Navys Lionfish System program. The program is used to conduct intelligence gathering for expeditionary marine countermeasure missions.   Huntington Ingalls is a prominent manufacturer of unmanned undersea vehicles (UUV) worldwide. Serving customers in more than 30 countries, HII provides design, autonomy, manufacturing, testing, operations and sustainment of unmanned systems, including UUVs and unmanned surface vessels (USV).   Its REMUS family of UUVs are low logistics UUV that can be rapidly deployed from any vessel of opportunity, with their common usage in mine countermeasures, search and recovery and antisubmarine warfare.   Notably, the U.S. Navys Lionfish System is based on HII's REMUS 300 UUV and is a highly portable, two-person SUUV with an open architecture design and versatile payload options. In early 2022, REMUS 300 was chosen as the Navy's official program of record for the next-generation SUUV."
